Canonical URI,Lexical alias (English)
rdaz:P60001,rdaz:sourceConsulted.en
rdaz:P60002,rdaz:cataloguersNote.en
rdaz:P60003,rdaz:statusOfIdentification.en
rdaz:P60004,rdaz:explanationOfRelationship.en
rdaz:P60005,rdaz:dateOfUsage.en
rdaz:P60006,rdaz:scopeOfUsage.en
