rdau:P60242,rdau:musicalArrangementOf,,,,,,,,,,,,,
rdau:P60243,rdau:freeTranslationOf,,,,,,,,,,,,,
rdau:P60244,rdau:translationOf,,,,,,,,,,,,,
rdau:P60245,rdau:revisedAs,,,,,,,,,,,,,
rdau:P60246,rdau:parodiedAs,,,,,,,,,,,,,
rdau:P60247,rdau:absorbedBy,,,,,,,,,,,,,
rdau:P60248,rdau:absorbedInPartBy,,,,,,,,,,,,,
rdau:P60249,rdau:containerOf,,,,,,,,,,,,,
rdau:P60250,rdau:derivative,,,,,,,,,,,,,
rdau:P60251,rdau:errataTo,,,,,,,,,,,,,
rdau:P60252,rdau:guideTo,,,,,,,,,,,,,
rdau:P60253,rdau:appendixTo,,,,,,,,,,,,,
rdau:P60254,rdau:illustrationsFor,,,,,,,,,,,,,
rdau:P60255,rdau:evaluationOf,,,,,,,,,,,,,
rdau:P60256,rdau:issuedWith,,,,,,,,,,,,,
rdau:P60257,rdau:onDiscWith,,,,,,,,,,,,,
rdau:P60258,rdau:filmedWith,,,,,,,,,,,,,
rdau:P60259,rdau:supplementTo,,,,,,,,,,,,,
rdau:P60260,rdau:adaptedAs,,,,,,,,,,,,,
rdau:P60261,rdau:precededBy,,,,,,,,,,,,,
rdau:P60262,rdau:findingAid,,,,,,,,,,,,,
rdau:P60263,rdau:index,,,,,,,,,,,,,
rdau:P60264,rdau:screenplay,,,,,,,,,,,,,
rdau:P60265,rdau:motionPictureScreenplay,,,,,,,,,,,,,
rdau:P60266,rdau:musicalSettingOf,,,,,,,,,,,,,
rdau:P60267,rdau:radioScript,,,,,,,,,,,,,
rdau:P60268,rdau:televisionScreenplay,,,,,,,,,,,,,
rdau:P60269,rdau:videoScreenplay,,,,,,,,,,,,,
rdau:P60270,rdau:libretto,,,,,,,,,,,,,
rdau:P60271,rdau:reprintedAs,,,,,,,,,,,,,
rdau:P60272,rdau:reproducedAs,,,,,,,,,,,,,
rdau:P60273,rdau:paraphrasedAs,,,,,,,,,,,,,
rdau:P60274,rdau:musicalArrangement,,,,,,,,,,,,,
rdau:P60275,rdau:abridgedAs,,,,,,,,,,,,,
rdau:P60276,rdau:continuationInPartOf,,,,,,,,,,,,,
rdau:P60277,rdau:separatedFrom,,,,,,,,,,,,,
rdau:P60278,rdau:succeededBy,,,,,,,,,,,,,
rdau:P60279,rdau:digest,,,,,,,,,,,,,
rdau:P60280,rdau:translatedAs,,,,,,,,,,,,,
rdau:P60281,rdau:supplement,,,,,,,,,,,,,
rdau:P60282,rdau:screenplayForTheMotionPicture,,,,,,,,,,,,,
rdau:P60283,rdau:screenplayForTheTelevisionProgram,,,,,,,,,,,,,
rdau:P60284,rdau:screenplayForTheVideo,,,,,,,,,,,,,
rdau:P60285,rdau:scriptForTheRadioProgram,,,,,,,,,,,,,
rdau:P60286,rdau:addendaTo,,,,,,,,,,,,,
rdau:P60287,rdau:digitalTransferOf,,,,,,,,,,,,,
rdau:P60288,rdau:reviewOf,,,,,,,,,,,,,
rdau:P60289,rdau:summaryOf,,,,,,,,,,,,,
rdau:P60290,rdau:catalogueOf,,,,,,,,,,,,,
rdau:P60291,rdau:concordanceTo,,,,,,,,,,,,,
rdau:P60292,rdau:critiqueOf,,,,,,,,,,,,,
rdau:P60293,rdau:choreographyFor,,,,,,,,,,,,,
rdau:P60294,rdau:expandedVersionOf,,,,,,,,,,,,,
rdau:P60295,rdau:remakeOf,,,,,,,,,,,,,
rdau:P60296,rdau:paraphraseOf,,,,,,,,,,,,,
rdau:P60297,rdau:reproductionOf,,,,,,,,,,,,,
rdau:P60298,rdau:commentaryOn,,,,,,,,,,,,,
rdau:P60299,rdau:preservationFacsimileOf,,,,,,,,,,,,,
rdau:P60300,rdau:facsimileContainerOf,,,,,,,,,,,,,
rdau:P60301,rdau:facsimileOf,,,,,,,,,,,,,
rdau:P60302,rdau:indexTo,,,,,,,,,,,,,
rdau:P60303,rdau:revisionOf,,,,,,,,,,,,,
rdau:P60304,rdau:librettoBasedOn,,,,,,,,,,,,,
rdau:P60305,rdau:basedOn,,,,,,,,,,,,,
rdau:P60306,rdau:continuedBy,,,,,,,,,,,,,
rdau:P60307,rdau:augmentationOf,,,,,,,,,,,,,
rdau:P60308,rdau:abstractsFor,,,,,,,,,,,,,
rdau:P60309,rdau:indexingFor,,,,,,,,,,,,,
rdau:P60310,rdau:prequelTo,,,,,,,,,,,,,
rdau:P60311,rdau:imitationOf,,,,,,,,,,,,,
rdau:P60312,rdau:parodyOf,,,,,,,,,,,,,
rdau:P60313,rdau:relatedResource,,,,,,,,,,,,,
rdau:P60314,rdau:encodingFormat,,,,,,,,,,,,,
rdau:P60315,rdau:numericDesignationOfAMusicalResource,,,,,,,,,,,,,
rdau:P60316,rdau:subseries,,,,,,,,,,,,,
rdau:P60317,rdau:specialIssueOf,,,,,,,,,,,,,
rdau:P60318,rdau:formOfTactileNotation,,,,,,,,,,,,,
rdau:P60319,rdau:formOfNotation,,,,,,,,,,,,,
rdau:P60320,rdau:formOfNotatedMovement,,,,,,,,,,,,,
rdau:P60321,rdau:formOfMusicalNotation,,,,,,,,,,,,,
rdau:P60322,rdau:script,,,,,,,,,,,,,
rdau:P60323,rdau:digitalRepresentationOfCartographicContent,,,,,,,,,,,,,
rdau:P60324,rdau:dateAssociatedWithTheAgent,,,,,,,,,,,,,
rdau:P60325,rdau:placeAssociatedWithTheAgent,,,,,,,,,,,,,
rdau:P60326,rdau:videoFormat,,,,,,,,,,,,,
rdau:P60327,rdau:statementOfResponsibilityRelatingToTitleProper,,,,,,,,,,,,,
rdau:P60328,rdau:seriesStatement,,,,,,,,,,,,,
rdau:P60329,rdau:editionStatement,,,,,,,,,,,,,
rdau:P60330,rdau:distributionStatement,,,,,,,,,,,,,
rdau:P60331,rdau:manufactureStatement,,,,,,,,,,,,,
rdau:P60332,rdau:productionStatement,,,,,,,,,,,,,
rdau:P60333,rdau:publicationStatement,,,,,,,,,,,,,
rdau:P60334,rdau:parallelStatementOfResponsibilityRelatingToANamedRevisionOfAnEdition,,,,,,,,,,,,,
rdau:P60335,rdau:parallelStatementOfResponsibilityRelatingToSeries,,,,,,,,,,,,,
rdau:P60336,rdau:parallelStatementOfResponsibilityRelatingToSubseries,,,,,,,,,,,,,
rdau:P60337,rdau:parallelStatementOfResponsibilityRelatingToTheEdition,,,,,,,,,,,,,
rdau:P60338,rdau:parallelStatementOfResponsibilityRelatingToTitleProper,,,,,,,,,,,,,
rdau:P60339,rdau:statementOfResponsibility,,,,,,,,,,,,,
rdau:P60340,rdau:statementOfResponsibilityRelatingToANamedRevisionOfAnEdition,,,,,,,,,,,,,
rdau:P60341,rdau:statementOfResponsibilityRelatingToSeries,,,,,,,,,,,,,
rdau:P60342,rdau:statementOfResponsibilityRelatingToSubseries,,,,,,,,,,,,,
rdau:P60343,rdau:statementOfResponsibilityRelatingToTheEdition,,,,,,,,,,,,,
rdau:P60344,rdau:emulsionOnMicrofilmAndMicrofiche,,,,,,,,,,,,,
rdau:P60345,rdau:longitudeAndLatitude,,,,,,,,,,,,,
rdau:P60346,rdau:rightAscensionAndDeclination,,,,,,,,,,,,,
