*label_en,lexicalAlias_en,*uri,*type,domain,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],*status
has dubbing director collective agent,rdaed:dubbingDirectorCollectiveAgent.en,rdaed:P20452,property,rdac:C10006,rdae:P20452,rdaed:P20425,rdaed:P20295,Published
has animator collective agent,rdaed:animatorCollectiveAgent.en,rdaed:P20453,property,rdac:C10006,rdae:P20453,rdaed:P20425,rdaed:P20028,Published
has choral conductor corporate body,rdaed:choralConductorCorporateBody.en,rdaed:P20454,property,rdac:C10006,rdae:P20454,rdaed:P20501,rdaed:P20395,Published
has interviewer corporate body of expression,rdaa:interviewerCorporateBodyOfExpression.en,rdaed:P20455,property,rdac:C10006,rdae:P20455,rdaed:P20484,rdaed:P20396,Published
has editor corporate body of text,rdaed:editorCorporateBodyOfText.en,rdaed:P20456,property,rdac:C10006,rdae:P20456,rdaed:P20485,rdaed:P20397,Published
has draftsman corporate body,rdaed:draftsmanCorporateBody.en,rdaed:P20457,property,rdac:C10006,rdae:P20457,rdaed:P20485,rdaed:P20398,Published
has colourist corporate body,rdaed:colouristCorporateBody.en,rdaed:P20458,property,rdac:C10006,rdae:P20458,rdaed:P20485,rdaed:P20399,Published
has makeup artist corporate body,rdaed:makeupArtistCorporateBody.en,rdaed:P20459,property,rdac:C10006,rdae:P20459,rdaed:P20484,rdaed:P20400,Published
has musical director corporate body,rdaed:musicalDirectorCorporateBody.en,rdaed:P20460,property,rdac:C10006,rdae:P20460,rdaed:P20484,rdaed:P20401,Published
has sound designer corporate body,rdaed:soundDesignerCorporateBody.en,rdaed:P20461,property,rdac:C10006,rdae:P20461,rdaed:P20484,rdaed:P20402,Published
has lighting designer corporate body,rdaed:lightingDesignerCorporateBody.en,rdaed:P20462,property,rdac:C10006,rdae:P20462,rdaed:P20484,rdaed:P20403,Published
has costume designer corporate body,rdaed:costumeDesignerCorporateBody.en,rdaed:P20463,property,rdac:C10006,rdae:P20463,rdaed:P20484,rdaed:P20404,Published
has translator corporate body,rdaed:translatorCorporateBody.en,rdaed:P20464,property,rdac:C10006,rdae:P20464,rdaed:P20507,rdaed:P20405,Published
has reviser corporate body,rdaed:reviserCorporateBody.en,rdaed:P20465,property,rdac:C10006,rdae:P20465,rdaed:P20507,rdaed:P20406,Published
has audio engineer corporate body,rdaed:audioEngineerCorporateBody.en,rdaed:P20466,property,rdac:C10006,rdae:P20466,rdaed:P20484,rdaed:P20407,Published
has DJ corporate body,rdaed:djCorporateBody.en,rdaed:P20467,property,rdac:C10006,rdae:P20467,rdaed:P20484,rdaed:P20408,Published
has art director corporate body,rdaed:artDirectorCorporateBody.en,rdaed:P20468,property,rdac:C10006,rdae:P20468,rdaed:P20484,rdaed:P20409,Published
has performer corporate body,rdaed:performerCorporateBody.en,rdaed:P20469,property,rdac:C10006,rdae:P20469,rdaed:P20484,rdaed:P20410,Published
has court reporter corporate body,rdaed:courtReporterCorporateBody.en,rdaed:P20470,property,rdac:C10006,rdae:P20470,rdaed:P20485,rdaed:P20411,Published
has software developer corporate body,rdaed:softwareDeveloperCorporateBody.en,rdaed:P20471,property,rdac:C10006,rdae:P20471,rdaed:P20485,rdaed:P20412,Published
has interviewee corporate body of expression,rdaa:intervieweeCorporateBodyOfExpression.en,rdaed:P20472,property,rdac:C10006,rdae:P20472,rdaed:P20484,rdaed:P20413,Published
has restorationist corporate body of expression,rdaed:restorationistCorporateBodyOfExpression.en,rdaed:P20473,property,rdac:C10006,rdae:P20473,rdaed:P20465,rdaed:P20414,Published
has censor corporate body,rdaed:censorCorporateBody.en,rdaed:P20474,property,rdac:C10006,rdae:P20474,rdaed:P20465,rdaed:P20415,Published
has abridger corporate body,rdaed:abridgerCorporateBody.en,rdaed:P20475,property,rdac:C10006,rdae:P20475,rdaed:P20465,rdaed:P20416,Published
has recordist corporate body,rdaed:recordistCorporateBody.en,rdaed:P20476,property,rdac:C10006,rdae:P20476,rdaed:P20484,rdaed:P20417,Published
has transcriber corporate body,rdaed:transcriberCorporateBody.en,rdaed:P20477,property,rdac:C10006,rdae:P20477,rdaed:P20465,rdaed:P20418,Published
has special effects provider corporate body,rdaed:specialEffectsProviderCorporateBody.en,rdaed:P20478,property,rdac:C10006,rdae:P20478,rdaed:P20484,rdaed:P20419,Published
has visual effects provider corporate body,rdaed:visualEffectsProviderCorporateBody.en,rdaed:P20479,property,rdac:C10006,rdae:P20479,rdaed:P20484,rdaed:P20420,Published
has music programmer corporate body,rdaed:musicProgrammerCorporateBody.en,rdaed:P20480,property,rdac:C10006,rdae:P20480,rdaed:P20484,rdaed:P20421,Published
has onscreen participant corporate body,rdaed:onscreenParticipantCorporateBody.en,rdaed:P20481,property,rdac:C10006,rdae:P20481,rdaed:P20484,rdaed:P20422,Published
has stage director corporate body,rdaed:stageDirectorCorporateBody.en,rdaed:P20482,property,rdac:C10006,rdae:P20482,rdaed:P20484,rdaed:P20423,Published
has arranger corporate body of music,rdaed:arrangerCorporateBodyOfMusic.en,rdaed:P20483,property,rdac:C10006,rdae:P20483,rdaed:P20465,rdaed:P20424,Published
has contributor corporate body to performance,rdaed:contributorCorporateBodyToPerformance.en,rdaed:P20484,property,rdac:C10006,rdae:P20484,rdaed:P20485,rdaed:P20425,Published
has contributor corporate body to amalgamation,rdaed:contributorCorporateBodyToAmalgamation.en,rdaed:P20485,property,rdac:C10006,rdae:P20485,rdaed:P20507,rdaed:P20426,Published
has instrumental conductor corporate body,rdaed:instrumentalConductorCorporateBody.en,rdaed:P20486,property,rdac:C10006,rdae:P20486,rdaed:P20501,rdaed:P20427,Published
has actor corporate body,rdaed:actorCorporateBody.en,rdaed:P20487,property,rdac:C10006,rdae:P20487,rdaed:P20469,rdaed:P20428,Published
has onscreen presenter corporate body,rdaed:onscreenPresenterCorporateBody.en,rdaed:P20488,property,rdac:C10006,rdae:P20488,rdaed:P20469,rdaed:P20429,Published
has dancer corporate body,rdaed:dancerCorporateBody.en,rdaed:P20489,property,rdac:C10006,rdae:P20489,rdaed:P20469,rdaed:P20430,Published
has host corporate body,rdaed:hostCorporateBody.en,rdaed:P20490,property,rdac:C10006,rdae:P20490,rdaed:P20469,rdaed:P20431,Published
has moderator corporate body,rdaed:moderatorCorporateBody.en,rdaed:P20491,property,rdac:C10006,rdae:P20491,rdaed:P20469,rdaed:P20432,Published
has puppeteer corporate body,rdaed:puppeteerCorporateBody.en,rdaed:P20492,property,rdac:C10006,rdae:P20492,rdaed:P20469,rdaed:P20433,Published
has panelist corporate body,rdaed:panelistCorporateBody.en,rdaed:P20493,property,rdac:C10006,rdae:P20493,rdaed:P20469,rdaed:P20434,Published
has instrumentalist corporate body,rdaed:instrumentalistCorporateBody.en,rdaed:P20494,property,rdac:C10006,rdae:P20494,rdaed:P20469,rdaed:P20435,Published
has commentator corporate body,rdaed:commentatorCorporateBody.en,rdaed:P20495,property,rdac:C10006,rdae:P20495,rdaed:P20469,rdaed:P20436,Published
has narrator corporate body,rdaed:narratorCorporateBody.en,rdaed:P20496,property,rdac:C10006,rdae:P20496,rdaed:P20469,rdaed:P20437,Published
has storyteller corporate body,rdaed:storytellerCorporateBody.en,rdaed:P20497,property,rdac:C10006,rdae:P20497,rdaed:P20469,rdaed:P20438,Published
has speaker corporate body,rdaed:speakerCorporateBody.en,rdaed:P20498,property,rdac:C10006,rdae:P20498,rdaed:P20469,rdaed:P20439,Published
has instructor corporate body,rdaed:instructorCorporateBody.en,rdaed:P20499,property,rdac:C10006,rdae:P20499,rdaed:P20469,rdaed:P20440,Published
has singer corporate body,rdaed:singerCorporateBody.en,rdaed:P20500,property,rdac:C10006,rdae:P20500,rdaed:P20469,rdaed:P20441,Published
has conductor corporate body,rdaed:conductorCorporateBody.en,rdaed:P20501,property,rdac:C10006,rdae:P20501,rdaed:P20469,rdaed:P20442,Published
has voice actor corporate body,rdaed:voiceActorCorporateBody.en,rdaed:P20502,property,rdac:C10006,rdae:P20502,rdaed:P20487,rdaed:P20443,Published
has mixing engineer corporate body,rdaed:mixingEngineerCorporateBody.en,rdaed:P20503,property,rdac:C10006,rdae:P20503,rdaed:P20466,rdaed:P20444,Published
has recording engineer corporate body,rdaed:recordingEngineerCorporateBody.en,rdaed:P20504,property,rdac:C10006,rdae:P20504,rdaed:P20466,rdaed:P20445,Published
has letterer corporate body,rdaed:lettererCorporateBody.en,rdaed:P20505,property,rdac:C10006,rdae:P20505,rdaed:P20485,rdaed:P20446,Published
has presenter corporate body,rdaed:presenterCorporateBody.en,rdaed:P20506,property,rdac:C10006,rdae:P20506,rdaed:P20469,rdaed:P20447,Published
has creator corporate body of expression,rdaed:creatorCorporateBodyOfExpression.en,rdaed:P20507,property,rdac:C10006,rdae:P20507,rdaed:P20304,rdaed:P20448,Published
has editor corporate body of moving image work,rdaed:editorCorporateBodyOfMovingImageWork.en,rdaed:P20508,property,rdac:C10006,rdae:P20508,rdaed:P20484,rdaed:P20449,Published
has production designer corporate body,rdaed:productionDesignerCorporateBody.en,rdaed:P20509,property,rdac:C10006,rdae:P20509,rdaed:P20484,rdaed:P20450,Published
has minute taker corporate body,rdaed:minuteTakerCorporateBody.en,rdaed:P20510,property,rdac:C10006,rdae:P20510,rdaed:P20485,rdaed:P20451,Published
has dubbing director corporate body,rdaed:dubbingDirectorCorporateBody.en,rdaed:P20511,property,rdac:C10006,rdae:P20511,rdaed:P20484,rdaed:P20452,Published
has animator corporate body,rdaed:animatorCorporateBody.en,rdaed:P20512,property,rdac:C10006,rdae:P20512,rdaed:P20484,rdaed:P20453,Published
has choral conductor family,rdaed:choralConductorFamily.en,rdaed:P20513,property,rdac:C10006,rdae:P20513,rdaed:P20560,rdaed:P20395,Published
has interviewer family of expression,rdaa:interviewerFamilyOfExpression.en,rdaed:P20514,property,rdac:C10006,rdae:P20514,rdaed:P20543,rdaed:P20396,Published
has editor family of text,rdaed:editorFamilyOfText.en,rdaed:P20515,property,rdac:C10006,rdae:P20515,rdaed:P20544,rdaed:P20397,Published
has draftsman family,rdaed:draftsmanFamily.en,rdaed:P20516,property,rdac:C10006,rdae:P20516,rdaed:P20544,rdaed:P20398,Published
has colourist family,rdaed:colouristFamily.en,rdaed:P20517,property,rdac:C10006,rdae:P20517,rdaed:P20544,rdaed:P20399,Published
has makeup artist family,rdaed:makeupArtistFamily.en,rdaed:P20518,property,rdac:C10006,rdae:P20518,rdaed:P20543,rdaed:P20400,Published
has musical director family,rdaed:musicalDirectorFamily.en,rdaed:P20519,property,rdac:C10006,rdae:P20519,rdaed:P20543,rdaed:P20401,Published
has sound designer family,rdaed:soundDesignerFamily.en,rdaed:P20520,property,rdac:C10006,rdae:P20520,rdaed:P20543,rdaed:P20402,Published
has lighting designer family,rdaed:lightingDesignerFamily.en,rdaed:P20521,property,rdac:C10006,rdae:P20521,rdaed:P20543,rdaed:P20403,Published
has costume designer family,rdaed:costumeDesignerFamily.en,rdaed:P20522,property,rdac:C10006,rdae:P20522,rdaed:P20543,rdaed:P20404,Published
has translator family,rdaed:translatorFamily.en,rdaed:P20523,property,rdac:C10006,rdae:P20523,rdaed:P20566,rdaed:P20405,Published
has reviser family,rdaed:reviserFamily.en,rdaed:P20524,property,rdac:C10006,rdae:P20524,rdaed:P20566,rdaed:P20406,Published
has audio engineer family,rdaed:audioEngineerFamily.en,rdaed:P20525,property,rdac:C10006,rdae:P20525,rdaed:P20543,rdaed:P20407,Published
has DJ family,rdaed:djFamily.en,rdaed:P20526,property,rdac:C10006,rdae:P20526,rdaed:P20543,rdaed:P20408,Published
has art director family,rdaed:artDirectorFamily.en,rdaed:P20527,property,rdac:C10006,rdae:P20527,rdaed:P20543,rdaed:P20409,Published
has performer family,rdaed:performerFamily.en,rdaed:P20528,property,rdac:C10006,rdae:P20528,rdaed:P20543,rdaed:P20410,Published
has court reporter family,rdaed:courtReporterFamily.en,rdaed:P20529,property,rdac:C10006,rdae:P20529,rdaed:P20544,rdaed:P20411,Published
has software developer family,rdaed:softwareDeveloperFamily.en,rdaed:P20530,property,rdac:C10006,rdae:P20530,rdaed:P20544,rdaed:P20412,Published
has interviewee family of expression,rdaa:intervieweeFamilyOfExpression.en,rdaed:P20531,property,rdac:C10006,rdae:P20531,rdaed:P20543,rdaed:P20413,Published
has restorationist family of expression,rdaed:restorationistFamilyOfExpression.en,rdaed:P20532,property,rdac:C10006,rdae:P20532,rdaed:P20524,rdaed:P20414,Published
has censor family,rdaed:censorFamily.en,rdaed:P20533,property,rdac:C10006,rdae:P20533,rdaed:P20524,rdaed:P20415,Published
has abridger family,rdaed:abridgerFamily.en,rdaed:P20534,property,rdac:C10006,rdae:P20534,rdaed:P20524,rdaed:P20416,Published
has recordist family,rdaed:recordistFamily.en,rdaed:P20535,property,rdac:C10006,rdae:P20535,rdaed:P20543,rdaed:P20417,Published
has transcriber family,rdaed:transcriberFamily.en,rdaed:P20536,property,rdac:C10006,rdae:P20536,rdaed:P20524,rdaed:P20418,Published
has special effects provider family,rdaed:specialEffectsProviderFamily.en,rdaed:P20537,property,rdac:C10006,rdae:P20537,rdaed:P20543,rdaed:P20419,Published
has visual effects provider family,rdaed:visualEffectsProviderFamily.en,rdaed:P20538,property,rdac:C10006,rdae:P20538,rdaed:P20543,rdaed:P20420,Published
has music programmer family,rdaed:musicProgrammerFamily.en,rdaed:P20539,property,rdac:C10006,rdae:P20539,rdaed:P20543,rdaed:P20421,Published
has onscreen participant family,rdaed:onscreenParticipantFamily.en,rdaed:P20540,property,rdac:C10006,rdae:P20540,rdaed:P20543,rdaed:P20422,Published
has stage director family,rdaed:stageDirectorFamily.en,rdaed:P20541,property,rdac:C10006,rdae:P20541,rdaed:P20543,rdaed:P20423,Published
has arranger family of music,rdaed:arrangerFamilyOfMusic.en,rdaed:P20542,property,rdac:C10006,rdae:P20542,rdaed:P20524,rdaed:P20424,Published
has contributor family to performance,rdaed:contributorFamilyToPerformance.en,rdaed:P20543,property,rdac:C10006,rdae:P20543,rdaed:P20544,rdaed:P20425,Published
has contributor family to amalgamation,rdaed:contributorFamilyToAmalgamation.en,rdaed:P20544,property,rdac:C10006,rdae:P20544,rdaed:P20566,rdaed:P20426,Published
has instrumental conductor family,rdaed:instrumentalConductorFamily.en,rdaed:P20545,property,rdac:C10006,rdae:P20545,rdaed:P20560,rdaed:P20427,Published
has actor family,rdaed:actorFamily.en,rdaed:P20546,property,rdac:C10006,rdae:P20546,rdaed:P20528,rdaed:P20428,Published
has onscreen presenter family,rdaed:onscreenPresenterFamily.en,rdaed:P20547,property,rdac:C10006,rdae:P20547,rdaed:P20528,rdaed:P20429,Published
has dancer family,rdaed:dancerFamily.en,rdaed:P20548,property,rdac:C10006,rdae:P20548,rdaed:P20528,rdaed:P20430,Published
has host family,rdaed:hostFamily.en,rdaed:P20549,property,rdac:C10006,rdae:P20549,rdaed:P20528,rdaed:P20431,Published
has moderator family,rdaed:moderatorFamily.en,rdaed:P20550,property,rdac:C10006,rdae:P20550,rdaed:P20528,rdaed:P20432,Published
has puppeteer family,rdaed:puppeteerFamily.en,rdaed:P20551,property,rdac:C10006,rdae:P20551,rdaed:P20528,rdaed:P20433,Published
has panelist family,rdaed:panelistFamily.en,rdaed:P20552,property,rdac:C10006,rdae:P20552,rdaed:P20528,rdaed:P20434,Published
has instrumentalist family,rdaed:instrumentalistFamily.en,rdaed:P20553,property,rdac:C10006,rdae:P20553,rdaed:P20528,rdaed:P20435,Published
has commentator family,rdaed:commentatorFamily.en,rdaed:P20554,property,rdac:C10006,rdae:P20554,rdaed:P20528,rdaed:P20436,Published
has narrator family,rdaed:narratorFamily.en,rdaed:P20555,property,rdac:C10006,rdae:P20555,rdaed:P20528,rdaed:P20437,Published
has storyteller family,rdaed:storytellerFamily.en,rdaed:P20556,property,rdac:C10006,rdae:P20556,rdaed:P20528,rdaed:P20438,Published
has speaker family,rdaed:speakerFamily.en,rdaed:P20557,property,rdac:C10006,rdae:P20557,rdaed:P20528,rdaed:P20439,Published
has instructor family,rdaed:instructorFamily.en,rdaed:P20558,property,rdac:C10006,rdae:P20558,rdaed:P20528,rdaed:P20440,Published
has singer family,rdaed:singerFamily.en,rdaed:P20559,property,rdac:C10006,rdae:P20559,rdaed:P20528,rdaed:P20441,Published
has conductor family,rdaed:conductorFamily.en,rdaed:P20560,property,rdac:C10006,rdae:P20560,rdaed:P20528,rdaed:P20442,Published
has voice actor family,rdaed:voiceActorFamily.en,rdaed:P20561,property,rdac:C10006,rdae:P20561,rdaed:P20546,rdaed:P20443,Published
has mixing engineer family,rdaed:mixingEngineerFamily.en,rdaed:P20562,property,rdac:C10006,rdae:P20562,rdaed:P20525,rdaed:P20444,Published
has recording engineer family,rdaed:recordingEngineerFamily.en,rdaed:P20563,property,rdac:C10006,rdae:P20563,rdaed:P20525,rdaed:P20445,Published
has letterer family,rdaed:lettererFamily.en,rdaed:P20564,property,rdac:C10006,rdae:P20564,rdaed:P20544,rdaed:P20446,Published
has presenter family,rdaed:presenterFamily.en,rdaed:P20565,property,rdac:C10006,rdae:P20565,rdaed:P20528,rdaed:P20447,Published
has creator family of expression,rdaed:creatorFamilyOfExpression.en,rdaed:P20566,property,rdac:C10006,rdae:P20566,rdaed:P20303,rdaed:P20448,Published
has editor family of moving image work,rdaed:editorFamilyOfMovingImageWork.en,rdaed:P20567,property,rdac:C10006,rdae:P20567,rdaed:P20543,rdaed:P20449,Published
has production designer family,rdaed:productionDesignerFamily.en,rdaed:P20568,property,rdac:C10006,rdae:P20568,rdaed:P20543,rdaed:P20450,Published
has minute taker family,rdaed:minuteTakerFamily.en,rdaed:P20569,property,rdac:C10006,rdae:P20569,rdaed:P20544,rdaed:P20451,Published
has dubbing director family,rdaed:dubbingDirectorFamily.en,rdaed:P20570,property,rdac:C10006,rdae:P20570,rdaed:P20543,rdaed:P20452,Published
has animator family,rdaed:animatorFamily.en,rdaed:P20571,property,rdac:C10006,rdae:P20571,rdaed:P20543,rdaed:P20453,Published
has designation of version,rdaed:designationOfVersion.en,rdaed:P20572,property,rdac:C10006,rdae:P20572,,,Published
has colour,rdaed:colour.en,rdaed:P20573,property,rdac:C10006,rdae:P20573,,,Published
