*label_en,lexicalAlias_en,*uri,*type,domain,range,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],inverseOf,*status,owl:propertyChainAxiom
has storyteller family,rdaeo:storytellerFamily.en,rdaeo:P20556,property,rdac:C10006,rdac:C10008,rdae:P20556,rdaeo:P20528,rdaeo:P20438,rdaao:P51054,Published,
has speaker family,rdaeo:speakerFamily.en,rdaeo:P20557,property,rdac:C10006,rdac:C10008,rdae:P20557,rdaeo:P20528,rdaeo:P20439,rdaao:P51069,Published,
has instructor family,rdaeo:instructorFamily.en,rdaeo:P20558,property,rdac:C10006,rdac:C10008,rdae:P20558,rdaeo:P20528,rdaeo:P20440,rdaao:P51072,Published,
has singer family,rdaeo:singerFamily.en,rdaeo:P20559,property,rdac:C10006,rdac:C10008,rdae:P20559,rdaeo:P20528,rdaeo:P20441,rdaao:P51055,Published,
has conductor family,rdaeo:conductorFamily.en,rdaeo:P20560,property,rdac:C10006,rdac:C10008,rdae:P20560,rdaeo:P20528,rdaeo:P20442,rdaao:P51045,Published,
has voice actor family,rdaeo:voiceActorFamily.en,rdaeo:P20561,property,rdac:C10006,rdac:C10008,rdae:P20561,rdaeo:P20546,rdaeo:P20443,rdaao:P51060,Published,
has mixing engineer family,rdaeo:mixingEngineerFamily.en,rdaeo:P20562,property,rdac:C10006,rdac:C10008,rdae:P20562,rdaeo:P20525,rdaeo:P20444,rdaao:P51050,Published,
has recording engineer family,rdaeo:recordingEngineerFamily.en,rdaeo:P20563,property,rdac:C10006,rdac:C10008,rdae:P20563,rdaeo:P20525,rdaeo:P20445,rdaao:P51070,Published,
has letterer family,rdaeo:lettererFamily.en,rdaeo:P20564,property,rdac:C10006,rdac:C10008,rdae:P20564,rdaeo:P20544,rdaeo:P20446,rdaao:P51037,Published,
has presenter family,rdaeo:presenterFamily.en,rdaeo:P20565,property,rdac:C10006,rdac:C10008,rdae:P20565,rdaeo:P20528,rdaeo:P20447,rdaao:P51079,Published,
has creator family of expression,rdaeo:creatorFamilyOfExpression.en,rdaeo:P20566,property,rdac:C10006,rdac:C10008,rdae:P20566,rdaeo:P20303,rdaeo:P20448,rdaao:P51078,Published,
has editor family of moving image work,rdaeo:editorFamilyOfMovingImageWork.en,rdaeo:P20567,property,rdac:C10006,rdac:C10008,rdae:P20567,rdaeo:P20543,rdaeo:P20449,rdaao:P51026,Published,
has production designer family,rdaeo:productionDesignerFamily.en,rdaeo:P20568,property,rdac:C10006,rdac:C10008,rdae:P20568,rdaeo:P20543,rdaeo:P20450,rdaao:P51036,Published,
has minute taker family,rdaeo:minuteTakerFamily.en,rdaeo:P20569,property,rdac:C10006,rdac:C10008,rdae:P20569,rdaeo:P20544,rdaeo:P20451,rdaao:P51062,Published,
has dubbing director family,rdaeo:dubbingDirectorFamily.en,rdaeo:P20570,property,rdac:C10006,rdac:C10008,rdae:P20570,rdaeo:P20543,rdaeo:P20452,rdaao:P51064,Published,
has animator family,rdaeo:animatorFamily.en,rdaeo:P20571,property,rdac:C10006,rdac:C10008,rdae:P20571,rdaeo:P20543,rdaeo:P20453,rdaao:P51040,Published,
has source expression,rdaeo:sourceExpression.en,rdaeo:P20574,property,rdac:C10006,rdac:C10006,rdae:P20574,rdaeo:P20205,,rdaeo:P20575,Published,
has derivative expression,rdaeo:derivativeExpression.en,rdaeo:P20575,property,rdac:C10006,rdac:C10006,rdae:P20575,rdaeo:P20205,,rdaeo:P20574,Published,
